sequence_id	protein_id	start	end	strand	average_p	max_p
BA000007.3	BA000007.3_4402	4519234	4524000	+	0.023339183038491678	0.023339183038491678
BA000007.3	BA000007.3_4403	4524368	4526023	+	0.02603603470379482	0.02603603470379482
BA000007.3	BA000007.3_4404	4526023	4526799	+	0.027277347945929446	0.027277347945929446
BA000007.3	BA000007.3_4405	4526796	4527986	+	0.0356619737599806	0.0356619737599806
BA000007.3	BA000007.3_4406	4528172	4528645	+	0.004635195199192133	0.004635195199192133
BA000007.3	BA000007.3_4407	4528698	4529519	-	0.0043925738860650584	0.0043925738860650584
BA000007.3	BA000007.3_4408	4529599	4530618	-	0.0007941874943103961	0.0007941874943103961
BA000007.3	BA000007.3_4409	4530618	4531085	-	0.5204027204751722	0.5204027204751722
BA000007.3	BA000007.3_4410	4531148	4531399	-	0.5430288826014931	0.5430288826014931
BA000007.3	BA000007.3_4411	4531541	4531972	-	0.5403237344776123	0.5403237344776123
BA000007.3	BA000007.3_4412	4532217	4533761	+	0.6290763606570876	0.6290763606570876
BA000007.3	BA000007.3_4413	4533795	4535054	+	0.6528885660727708	0.6528885660727708
BA000007.3	BA000007.3_4414	4535058	4536017	+	0.6593369909617778	0.6593369909617778
BA000007.3	BA000007.3_4415	4536023	4537039	-	0.6666762780306583	0.6666762780306583
BA000007.3	BA000007.3_4416	4537278	4538303	-	0.6769579331299755	0.6769579331299755
BA000007.3	BA000007.3_4417	4538313	4539509	-	0.6871035184681256	0.6871035184681256
BA000007.3	BA000007.3_4418	4539784	4540656	-	0.7007110196104563	0.7007110196104563
BA000007.3	BA000007.3_4419	4540945	4541877	+	0.7176153629907698	0.7176153629907698
BA000007.3	BA000007.3_4420	4541887	4542933	+	0.8024688936319464	0.8024688936319464
BA000007.3	BA000007.3_4421	4542937	4543929	+	0.8213491637237863	0.8213491637237863
BA000007.3	BA000007.3_4422	4543926	4545134	+	0.8392293410621328	0.8392293410621328
BA000007.3	BA000007.3_4423	4545170	4546312	-	0.8596152987162968	0.8596152987162968
BA000007.3	BA000007.3_4424	4546321	4547334	-	0.9247777718202947	0.9247777718202947
BA000007.3	BA000007.3_4425	4547359	4548066	-	0.939994225893061	0.939994225893061
BA000007.3	BA000007.3_4426	4548092	4549099	-	0.9398613408204501	0.9398613408204501
BA000007.3	BA000007.3_4427	4549142	4549939	-	0.9342674427207209	0.9342674427207209
BA000007.3	BA000007.3_4428	4549932	4551056	-	0.9293243835973468	0.9293243835973468
BA000007.3	BA000007.3_4429	4551053	4552111	-	0.9206976347126464	0.9206976347126464
BA000007.3	BA000007.3_4430	4552524	4553801	+	0.8911092315966596	0.8911092315966596
BA000007.3	BA000007.3_4431	4553809	4554288	+	0.8579358465866519	0.8579358465866519
BA000007.3	BA000007.3_4432	4554327	4555136	-	0.77669140269468	0.77669140269468
BA000007.3	BA000007.3_4433	4555234	4555401	-	0.048154168386320875	0.048154168386320875
BA000007.3	BA000007.3_4434	4555422	4555658	-	0.00014240942345449364	0.00014240942345449364
BA000007.3	BA000007.3_4435	4555875	4556543	-	7.093278456263612e-6	7.093278456263612e-6
BA000007.3	BA000007.3_4436	4556715	4557935	+	0.0012140810293804752	0.0012140810293804752
BA000007.3	BA000007.3_4437	4557913	4558371	+	0.0006659595288877702	0.0006659595288877702
BA000007.3	BA000007.3_4438	4558478	4559074	+	0.002602291063371028	0.002602291063371028
BA000007.3	BA000007.3_4439	4559111	4559752	-	0.0010740405047732285	0.0010740405047732285
BA000007.3	BA000007.3_4440	4559818	4560534	-	0.00010044716616464565	0.00010044716616464565
BA000007.3	BA000007.3_4441	4560661	4561524	+	0.010099975736115938	0.010099975736115938
BA000007.3	BA000007.3_4442	4561745	4562569	+	0.009933031073649842	0.009933031073649842
BA000007.3	BA000007.3_4443	4562861	4563478	+	0.00001272143143746846	0.00001272143143746846
BA000007.3	BA000007.3_4444	4563475	4565157	-	0.006614068192987488	0.006614068192987488
BA000007.3	BA000007.3_4445	4565415	4566038	+	0.0029305672777746833	0.0029305672777746833
BA000007.3	BA000007.3_4446	4566093	4566368	+	0.0043686592746430995	0.0043686592746430995
BA000007.3	BA000007.3_4447	4566387	4568495	+	0.00004069672078725927	0.00004069672078725927
BA000007.3	BA000007.3_4448	4568535	4569191	+	0.0006257526204373468	0.0006257526204373468
BA000007.3	BA000007.3_4449	4569197	4571278	+	1.5972059802116553e-7	1.5972059802116553e-7
BA000007.3	BA000007.3_4450	4571263	4572129	-	0.010703206168992514	0.010703206168992514
BA000007.3	BA000007.3_4451	4572132	4573337	-	0.009700476894374338	0.009700476894374338
BA000007.3	BA000007.3_4452	4573617	4575008	+	0.0011863085243259512	0.0011863085243259512
BA000007.3	BA000007.3_4453	4575129	4576838	+	0.03066346324404684	0.03066346324404684
BA000007.3	BA000007.3_4454	4576891	4579209	-	0.02726236387184044	0.02726236387184044
BA000007.3	BA000007.3_4455	4579219	4580601	-	0.023471594635778484	0.023471594635778484
BA000007.3	BA000007.3_4456	4581184	4582365	+	0.01924270959172938	0.01924270959172938
BA000007.3	BA000007.3_4457	4582500	4582814	+	0.017717090670036705	0.017717090670036705
BA000007.3	BA000007.3_4458	4582934	4583680	+	0.016341665873115873	0.016341665873115873
BA000007.3	BA000007.3_4459	4583931	4584305	+	0.04099843182219347	0.04099843182219347
BA000007.3	BA000007.3_4460	4584302	4584793	+	0.03998315336495032	0.03998315336495032
BA000007.3	BA000007.3_4461	4584805	4585002	+	0.03885631734588982	0.03885631734588982
BA000007.3	BA000007.3_4462	4585087	4585428	+	0.03760537903992645	0.03760537903992645
BA000007.3	BA000007.3_4463	4585489	4585632	+	0.03621631699266959	0.03621631699266959
BA000007.3	BA000007.3_4464	4586205	4586585	+	0.03467344397228727	0.03467344397228727
BA000007.3	BA000007.3_4465	4586582	4586929	+	0.032958588744672716	0.032958588744672716
BA000007.3	BA000007.3_4466	4586979	4588517	+	0.03105324819552559	0.03105324819552559
BA000007.3	BA000007.3_4467	4589382	4590128	-	0.03166642592286895	0.03166642592286895
BA000007.3	BA000007.3_4468	4590213	4590491	-	0.03473796505407849	0.03473796505407849
BA000007.3	BA000007.3_4469	4590497	4590718	-	0.03814031256273635	0.03814031256273635
BA000007.3	BA000007.3_4470	4590754	4591161	-	0.04190899685719614	0.04190899685719614
BA000007.3	BA000007.3_4471	4591168	4592106	-	0.04608337175250131	0.04608337175250131
BA000007.3	BA000007.3_4472	4592127	4593251	-	0.050707027415595136	0.050707027415595136
BA000007.3	BA000007.3_4473	4593264	4593842	-	0.05179847402207012	0.05179847402207012
BA000007.3	BA000007.3_4474	4593901	4594956	-	0.052789772249403434	0.052789772249403434
BA000007.3	BA000007.3_4475	4595099	4596319	+	0.0536919284627799	0.0536919284627799
BA000007.3	BA000007.3_4476	4596583	4599387	-	8.682032884236448e-7	8.682032884236448e-7
BA000007.3	BA000007.3_4477	4599447	4599917	-	0.027015500690421756	0.027015500690421756
BA000007.3	BA000007.3_4478	4600055	4601731	-	0.02444228597582168	0.02444228597582168
BA000007.3	BA000007.3_4479	4602155	4602766	-	0.021577281928954965	0.021577281928954965
BA000007.3	BA000007.3_4480	4603032	4603415	+	0.018385540550273166	0.018385540550273166
BA000007.3	BA000007.3_4481	4603613	4604119	-	0.02077497353783133	0.02077497353783133
BA000007.3	BA000007.3_4482	4604150	4605067	-	0.023733516086229197	0.023733516086229197
BA000007.3	BA000007.3_4483	4605439	4605759	-	0.02639029493370556	0.02639029493370556
BA000007.3	BA000007.3_4484	4605819	4607159	-	0.0020279175646176453	0.0020279175646176453
BA000007.3	BA000007.3_4485	4607143	4609170	-	0.017826988129983564	0.017826988129983564
BA000007.3	BA000007.3_4486	4609167	4609520	-	0.014204581618649091	0.014204581618649091
BA000007.3	BA000007.3_4487	4609705	4610004	+	0.01525661157418225	0.01525661157418225
BA000007.3	BA000007.3_4488	4610088	4610465	+	0.018781999037694303	0.018781999037694303
BA000007.3	BA000007.3_4489	4610468	4611040	+	0.0013901126726179303	0.0013901126726179303
BA000007.3	BA000007.3_4490	4611046	4611501	+	0.006363181590927832	0.006363181590927832
BA000007.3	BA000007.3_4491	4611501	4613039	+	2.1072363094799155e-6	2.1072363094799155e-6
BA000007.3	BA000007.3_4492	4613053	4613508	+	0.01412473094955636	0.01412473094955636
BA000007.3	BA000007.3_4493	4613892	4614305	-	0.010073873792020068	0.010073873792020068
BA000007.3	BA000007.3_4494	4614360	4614731	-	0.013802821807003054	0.013802821807003054
BA000007.3	BA000007.3_4495	4614927	4615385	+	0.0017083225119974902	0.0017083225119974902
BA000007.3	BA000007.3_4496	4615382	4616419	-	0.000014963114287157075	0.000014963114287157075
BA000007.3	BA000007.3_4497	4616412	4617188	-	0.0003712769196234414	0.0003712769196234414
BA000007.3	BA000007.3_4498	4617188	4617457	-	0.0005650989988888465	0.0005650989988888465
BA000007.3	BA000007.3_4499	4617457	4618110	-	0.00030543403763707834	0.00030543403763707834
BA000007.3	BA000007.3_4500	4618115	4618768	-	0.031765464869516695	0.031765464869516695
BA000007.3	BA000007.3_4501	4618755	4619354	-	0.029726188855155544	0.029726188855155544
BA000007.3	BA000007.3_4502	4619351	4619665	-	0.0274586849781892	0.0274586849781892
BA000007.3	BA000007.3_4503	4619678	4619896	-	0.024935549739029957	0.024935549739029957
BA000007.3	BA000007.3_4504	4619911	4620282	-	0.022126585946909392	0.022126585946909392
BA000007.3	BA000007.3_4505	4621596	4622741	+	0.023758494272256167	0.023758494272256167
BA000007.3	BA000007.3_4506	4622869	4623687	+	0.02641267119410474	0.02641267119410474
BA000007.3	BA000007.3_4507	4624081	4624188	-	0.028797429362609483	0.028797429362609483
BA000007.3	BA000007.3_4508	4624707	4625630	+	0.016901911265318596	0.016901911265318596
BA000007.3	BA000007.3_4509	4625634	4626452	-	0.00929927243648683	0.00929927243648683
BA000007.3	BA000007.3_4510	4626674	4626967	+	0.020322227108224976	0.020322227108224976
BA000007.3	BA000007.3_4511	4627008	4628246	-	0.017911368265633536	0.017911368265633536
BA000007.3	BA000007.3_4512	4628432	4628785	+	0.021163371506591002	0.021163371506591002
BA000007.3	BA000007.3_4513	4628769	4629092	+	0.017357431981061613	0.017357431981061613
BA000007.3	BA000007.3_4514	4629208	4629660	-	0.02066637759956771	0.02066637759956771
BA000007.3	BA000007.3_4515	4629713	4630078	-	0.0008233137303115201	0.0008233137303115201
BA000007.3	BA000007.3_4516	4630051	4631046	-	0.00020046994965533036	0.00020046994965533036
BA000007.3	BA000007.3_4517	4631221	4632987	+	0.0003675043244718942	0.0003675043244718942
BA000007.3	BA000007.3_4518	4633033	4634424	-	0.017008158420817533	0.017008158420817533
BA000007.3	BA000007.3_4519	4634562	4635881	-	0.011464546589953366	0.011464546589953366
BA000007.3	BA000007.3_4520	4635891	4637393	-	0.005847532334575254	0.005847532334575254
BA000007.3	BA000007.3_4521	4637393	4637983	-	0.0317083691109733	0.0317083691109733
BA000007.3	BA000007.3_4522	4638145	4639248	-	0.02414465924292283	0.02414465924292283
BA000007.3	BA000007.3_4523	4639264	4639578	-	0.01887705922465817	0.01887705922465817
BA000007.3	BA000007.3_4524	4639856	4640338	-	0.022029934264863226	0.022029934264863226
BA000007.3	BA000007.3_4525	4640486	4641139	-	0.024860242613283873	0.024860242613283873
BA000007.3	BA000007.3_4526	4641402	4641692	-	0.00017689000571978881	0.00017689000571978881
BA000007.3	BA000007.3_4527	4641696	4643384	-	0.025898504327290798	0.025898504327290798
BA000007.3	BA000007.3_4528	4644153	4644242	+	0.039215329554594246	0.039215329554594246
BA000007.3	BA000007.3_4529	4644522	4645706	+	0.038004031203147465	0.038004031203147465
BA000007.3	BA000007.3_4530	4645714	4646211	-	0.028877123670481727	0.028877123670481727
BA000007.3	BA000007.3_4531	4646208	4646570	-	0.028065345549971	0.028065345549971
BA000007.3	BA000007.3_4532	4646560	4646907	-	0.03028296161964188	0.03028296161964188
BA000007.3	BA000007.3_4533	4647016	4647465	+	0.03227704533441339	0.03227704533441339
BA000007.3	BA000007.3_4534	4647512	4649005	-	0.00007823216865900333	0.00007823216865900333
BA000007.3	BA000007.3_4535	4649002	4650717	-	0.0009418605614601711	0.0009418605614601711
BA000007.3	BA000007.3_4536	4650884	4651777	+	0.002117812889939669	0.002117812889939669
BA000007.3	BA000007.3_4537	4651774	4653096	-	0.00004502155555613135	0.00004502155555613135
BA000007.3	BA000007.3_4538	4653096	4654712	-	5.754791029907958e-6	5.754791029907958e-6
BA000007.3	BA000007.3_4539	4655008	4655724	+	0.0003489759268410123	0.0003489759268410123
BA000007.3	BA000007.3_4540	4655721	4657382	-	0.002370437790680552	0.002370437790680552
BA000007.3	BA000007.3_4541	4657578	4658006	-	0.0017238901168564965	0.0017238901168564965
BA000007.3	BA000007.3_4542	4658118	4658531	-	0.004299017126686125	0.004299017126686125
BA000007.3	BA000007.3_4543	4658909	4659169	+	0.01895673497686161	0.01895673497686161
BA000007.3	BA000007.3_4544	4659171	4660385	-	0.015464417084438815	0.015464417084438815
BA000007.3	BA000007.3_4545	4660486	4661550	+	0.014668888646168292	0.014668888646168292
BA000007.3	BA000007.3_4546	4661796	4662452	+	0.018254958198267997	0.018254958198267997
BA000007.3	BA000007.3_4547	4662498	4663310	-	0.004850813958725671	0.004850813958725671
BA000007.3	BA000007.3_4548	4663425	4663823	-	0.009459478797719075	0.009459478797719075
BA000007.3	BA000007.3_4549	4664063	4666477	-	0.0028991054290938285	0.0028991054290938285
BA000007.3	BA000007.3_4550	4666506	4667579	-	8.566136516547921e-9	8.566136516547921e-9
BA000007.3	BA000007.3_4551	4667579	4668679	-	0.00008799362978552536	0.00008799362978552536
BA000007.3	BA000007.3_4552	4668684	4670087	-	6.628719099880073e-7	6.628719099880073e-7
BA000007.3	BA000007.3_4553	4670694	4670834	+	0.00043945802534582515	0.00043945802534582515
BA000007.3	BA000007.3_4554	4670884	4671210	+	0.0001097163680960785	0.0001097163680960785
BA000007.3	BA000007.3_4555	4671434	4673080	+	0.00044597517935384854	0.00044597517935384854
BA000007.3	BA000007.3_4556	4673186	4674550	+	0.03128863543597275	0.03128863543597275
BA000007.3	BA000007.3_4557	4674700	4674930	-	0.03752761568967468	0.03752761568967468
BA000007.3	BA000007.3_4558	4674881	4676869	-	0.03612999327118095	0.03612999327118095
BA000007.3	BA000007.3_4559	4677564	4678979	+	0.0345775846827144	0.0345775846827144
BA000007.3	BA000007.3_4560	4679070	4680317	+	0.04180013106785833	0.04180013106785833
BA000007.3	BA000007.3_4561	4680449	4681624	+	0.053251745813268525	0.053251745813268525
BA000007.3	BA000007.3_4562	4681599	4682558	+	0.033174434542304086	0.033174434542304086
BA000007.3	BA000007.3_4563	4682715	4683464	+	0.0389501019170305	0.0389501019170305
BA000007.3	BA000007.3_4564	4683486	4684052	+	0.04532394806684139	0.04532394806684139
BA000007.3	BA000007.3_4565	4684106	4685443	-	0.0016320030466458362	0.0016320030466458362
BA000007.3	BA000007.3_4566	4685609	4686274	+	0.02415250048908572	0.02415250048908572
BA000007.3	BA000007.3_4567	4686411	4688819	-	0.02060662061003492	0.02060662061003492
BA000007.3	BA000007.3_4568	4689120	4689791	+	0.017303735919679875	0.017303735919679875
BA000007.3	BA000007.3_4569	4690776	4693037	-	0.018646091338683415	0.018646091338683415
BA000007.3	BA000007.3_4570	4693127	4693261	-	0.021822649788361737	0.021822649788361737
BA000007.3	BA000007.3_4571	4693686	4694411	-	0.02378122705656911	0.02378122705656911
BA000007.3	BA000007.3_4572	4694426	4695199	-	7.468995939177624e-6	7.468995939177624e-6
BA000007.3	BA000007.3_4573	4695382	4696272	-	0.006352422908408858	0.006352422908408858
BA000007.3	BA000007.3_4574	4696272	4697231	-	0.008104073416316549	0.008104073416316549
BA000007.3	BA000007.3_4575	4697318	4698358	-	0.011879068702893845	0.011879068702893845
BA000007.3	BA000007.3_4576	4698570	4699652	-	0.021340410885136447	0.021340410885136447
BA000007.3	BA000007.3_4577	4699680	4700750	-	0.01812156792286876	0.01812156792286876
BA000007.3	BA000007.3_4578	4700762	4703296	-	0.016784581601177403	0.016784581601177403
BA000007.3	BA000007.3_4579	4703620	4704003	-	0.020152495798554822	0.020152495798554822
BA000007.3	BA000007.3_4580	4704107	4704709	-	0.023174687501512217	0.023174687501512217
BA000007.3	BA000007.3_4581	4705409	4707238	-	0.003996168360095771	0.003996168360095771
BA000007.3	BA000007.3_4582	4707400	4708770	-	0.0035900019754436297	0.0035900019754436297
BA000007.3	BA000007.3_4583	4709122	4709541	-	0.000048316338888352814	0.000048316338888352814
BA000007.3	BA000007.3_4584	4709562	4710944	-	0.00348283205326347	0.00348283205326347
BA000007.3	BA000007.3_4585	4710971	4711834	-	0.008400049254787515	0.008400049254787515
BA000007.3	BA000007.3_4586	4711885	4713426	-	0.0013198706122625795	0.0013198706122625795
BA000007.3	BA000007.3_4587	4713439	4713972	-	0.005611146716745458	0.005611146716745458
BA000007.3	BA000007.3_4588	4713987	4714457	-	0.005371321507575735	0.005371321507575735
BA000007.3	BA000007.3_4589	4714519	4714758	-	0.0011359964149983447	0.0011359964149983447
BA000007.3	BA000007.3_4590	4714805	4715620	-	0.006131553824838691	0.006131553824838691
BA000007.3	BA000007.3_4591	4715629	4716009	-	0.008532838061676455	0.008532838061676455
BA000007.3	BA000007.3_4592	4716626	4717249	-	0.00019390112942414272	0.00019390112942414272
BA000007.3	BA000007.3_4593	4717313	4719202	-	0.0003585468294169445	0.0003585468294169445
BA000007.3	BA000007.3_4594	4719581	4720024	-	0.011497040165304355	0.011497040165304355
BA000007.3	BA000007.3_4595	4720114	4720572	-	0.0071400960572666075	0.0071400960572666075
BA000007.3	BA000007.3_4596	4720724	4721716	+	0.010899019741699467	0.010899019741699467
BA000007.3	BA000007.3_4597	4721721	4723172	-	0.0028019397830684875	0.0028019397830684875
BA000007.3	BA000007.3_4598	4723166	4724662	-	0.004247987620084619	0.004247987620084619
BA000007.3	BA000007.3_4599	4724885	4726753	+	0.00004181124110207697	0.00004181124110207697
BA000007.3	BA000007.3_4600	4726920	4727339	+	0.011640188896825821	0.011640188896825821
BA000007.3	BA000007.3_4601	4727347	4728852	+	0.00964875417004614	0.00964875417004614
BA000007.3	BA000007.3_4602	4728857	4729822	+	0.003970538975774579	0.003970538975774579
BA000007.3	BA000007.3_4603	4729847	4730737	+	0.006155901465869136	0.006155901465869136
BA000007.3	BA000007.3_4604	4730863	4731792	+	0.0006708124887661548	0.0006708124887661548
BA000007.3	BA000007.3_4605	4731796	4732788	+	0.007080013945077271	0.007080013945077271
BA000007.3	BA000007.3_4606	4732754	4734181	-	0.014429373250430757	0.014429373250430757
BA000007.3	BA000007.3_4607	4734204	4734896	-	0.008857678580177795	0.008857678580177795
BA000007.3	BA000007.3_4608	4736564	4736818	+	0.011942497807224372	0.011942497807224372
BA000007.3	BA000007.3_4609	4740698	4741537	-	0.009022679594124209	0.009022679594124209
BA000007.3	BA000007.3_4610	4741656	4741994	+	0.013194796834758323	0.013194796834758323
BA000007.3	BA000007.3_4611	4742019	4743539	-	4.351512467871194e-6	4.351512467871194e-6
BA000007.3	BA000007.3_4612	4744130	4745776	+	0.0037782420938000387	0.0037782420938000387
BA000007.3	BA000007.3_4613	4745773	4746036	+	0.0009475246926097346	0.0009475246926097346
BA000007.3	BA000007.3_4614	4746056	4746985	+	0.008075215107395646	0.008075215107395646
