sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
BA000007.3	BA000007.3_4808	4962777	4963553	+	PF00696	Pfam	1.479553778906269e-39	5.34907367645072e-43	5	235	0.005269638221722041
BA000007.3	BA000007.3_4809	4963614	4964987	+	PF14698	Pfam	1.2189136054806834e-25	4.4067737002193905e-29	364	431	0.0010521380113878047
BA000007.3	BA000007.3_4810	4965254	4966171	+	PF00126	Pfam	1.4055443943118448e-21	5.08150540242894e-25	3	61	0.0034440867973952504
BA000007.3	BA000007.3_4810	4965254	4966171	+	PF03466	Pfam	1.28123007121561e-55	4.632068225652965e-59	89	293	0.0034440867973952504
BA000007.3	BA000007.3_4811	4966154	4967554	-	PF12831	Pfam	3.114914773532562e-7	1.1261441697514685e-10	8	49	2.1366806203181047e-6
BA000007.3	BA000007.3_4811	4966154	4967554	-	PF00070	Pfam	6.129378667382008e-15	2.2159720417143917e-18	178	251	2.1366806203181047e-6
BA000007.3	BA000007.3_4811	4966154	4967554	-	PF02852	Pfam	4.452078905039616e-30	1.6095729953143946e-33	346	457	2.1366806203181047e-6
BA000007.3	BA000007.3_4812	4967884	4969050	+	PF01546	Pfam	1.1061743897804443e-32	3.999184344831686e-36	72	384	0.006296536140573344
BA000007.3	BA000007.3_4812	4967884	4969050	+	PF07687	Pfam	5.770844182481074e-13	2.0863500298196217e-16	184	280	0.006296536140573344
BA000007.3	BA000007.3_4813	4969093	4970409	+	PF00083	Pfam	1.3045178290050914e-21	4.716261131616382e-25	21	220	0.01618092806372688
BA000007.3	BA000007.3_4813	4969093	4970409	+	PF07690	Pfam	1.2740577006899675e-25	4.6061377465291665e-29	26	387	0.01618092806372688
BA000007.3	BA000007.3_4813	4969093	4970409	+	PF00083	Pfam	2.5693969776152036e-12	9.289215392679695e-16	241	388	0.01618092806372688
BA000007.3	BA000007.3_4814	4970459	4971163	+	PF00440	Pfam	4.256732609605921e-9	1.5389488827208679e-12	41	77	0.009092101010706571
BA000007.3	BA000007.3_4816	4971562	4972662	-	PF05958	Pfam	1.3881636778688154e-189	5.018668394319651e-193	10	365	0.010982163751208703
BA000007.3	BA000007.3_4817	4973031	4974875	+	PF07715	Pfam	4.82102373869166e-31	1.742958690777896e-34	41	146	0.008517776775846154
BA000007.3	BA000007.3_4817	4973031	4974875	+	PF00593	Pfam	8.948748465978699e-49	3.2352669797464563e-52	266	613	0.008517776775846154
BA000007.3	BA000007.3_4818	4974820	4975677	+	PF01177	Pfam	2.1818238796590644e-25	7.88801113398071e-29	30	234	0.007259041149826931
BA000007.3	BA000007.3_4820	4981201	4982229	+	PF01565	Pfam	5.577407358149445e-28	2.0164162538501247e-31	18	149	0.000013295961740084075
BA000007.3	BA000007.3_4820	4981201	4982229	+	PF02873	Pfam	8.081389602626455e-38	2.9216882149770266e-41	205	329	0.000013295961740084075
BA000007.3	BA000007.3_4821	4982226	4983191	+	PF08279	Pfam	1.6821787007947425e-13	6.081629431651274e-17	9	58	7.069159533538963e-6
BA000007.3	BA000007.3_4821	4982226	4983191	+	PF03099	Pfam	9.85632466909513e-31	3.563385635970763e-34	84	208	7.069159533538963e-6
BA000007.3	BA000007.3_4821	4982226	4983191	+	PF02237	Pfam	2.2998506208342006e-12	8.314716633529286e-16	271	317	7.069159533538963e-6
BA000007.3	BA000007.3_4822	4983220	4984146	-	PF00485	Pfam	6.993708021460975e-14	2.5284555392122105e-17	82	237	0.00006273229871728003
BA000007.3	BA000007.3_4823	4985088	4986272	+	PF00009	Pfam	7.127296245841645e-57	2.57675207731079e-60	10	200	0.008424232200044726
BA000007.3	BA000007.3_4823	4985088	4986272	+	PF03144	Pfam	1.3188942123990203e-18	4.768236487342807e-22	225	293	0.008424232200044726
BA000007.3	BA000007.3_4823	4985088	4986272	+	PF03143	Pfam	3.885620914931505e-40	1.4047797957091486e-43	298	392	0.008424232200044726
BA000007.3	BA000007.3_4824	4986502	4986885	+	PF00584	Pfam	1.2740696419270064e-20	4.606180918029669e-24	70	122	0.00007883671478107512
BA000007.3	BA000007.3_4825	4986887	4987432	+	PF00467	Pfam	1.4495119974965956e-8	5.240462753060722e-12	130	162	0.019746146036100982
BA000007.3	BA000007.3_4826	4987591	4988019	+	PF03946	Pfam	1.6141545659085316e-30	5.835699804441546e-34	9	67	0.01669022267725346
BA000007.3	BA000007.3_4826	4987591	4988019	+	PF00298	Pfam	3.7762624715912015e-26	1.3652431206041943e-29	72	140	0.01669022267725346
BA000007.3	BA000007.3_4827	4988023	4988727	+	PF00687	Pfam	1.3218473491303451e-51	4.778913048193583e-55	30	219	0.012414368819854114
BA000007.3	BA000007.3_4833	4999687	5000820	-	PF04055	Pfam	5.821059714763245e-10	2.104504596805222e-13	82	220	0.032908988889465744
BA000007.3	BA000007.3_4834	5000817	5001587	-	PF05690	Pfam	2.8597062969343128e-112	1.0338779092314941e-115	4	247	0.0013831141790918095
BA000007.3	BA000007.3_4835	5001589	5001789	-	PF02597	Pfam	1.1660571260620417e-17	4.215680137606803e-21	3	66	0.010084746331818993
BA000007.3	BA000007.3_4837	5002521	5003156	-	PF02581	Pfam	4.592167114355237e-55	1.660219491813173e-58	21	189	0.00002686534787903119
BA000007.3	BA000007.3_4838	5003156	5005051	-	PF13667	Pfam	4.378283875382536e-33	1.5828936642742356e-36	27	108	0.00001888563081160802
BA000007.3	BA000007.3_4838	5003156	5005051	-	PF01964	Pfam	2.3583501053975084e-200	8.526211516259973e-204	148	596	0.00001888563081160802
BA000007.3	BA000007.3_4840	5005855	5006628	+	PF00293	Pfam	9.340448601024075e-18	3.3768794653015454e-21	132	234	0.0065318849233134005
BA000007.3	BA000007.3_4841	5006668	5007732	+	PF01208	Pfam	8.73160589069716e-142	3.1567627949013594e-145	5	347	0.00005895658034837221
BA000007.3	BA000007.3_4844	5009233	5009505	+	PF00216	Pfam	7.751931568156622e-34	2.8025782965136015e-37	1	90	0.01807704599858887
BA000007.3	BA000007.3_4844	5009233	5009505	+	PF18291	Pfam	3.082705874499077e-8	1.1144995930943878e-11	2	89	0.01807704599858887
BA000007.3	BA000007.3_4848	5010878	5012254	+	PF00512	Pfam	4.837302443104549e-14	1.748843977984291e-17	238	299	0.00859496902173401
BA000007.3	BA000007.3_4848	5010878	5012254	+	PF02518	Pfam	5.593321135601354e-25	2.022169607954213e-28	346	449	0.00859496902173401
BA000007.3	BA000007.3_4849	5012251	5013576	+	PF00072	Pfam	6.624942430198459e-31	2.395134645769508e-34	8	117	0.004104316836645883
BA000007.3	BA000007.3_4849	5012251	5013576	+	PF00158	Pfam	1.271305604510883e-70	4.596188013416063e-74	141	308	0.004104316836645883
BA000007.3	BA000007.3_4849	5012251	5013576	+	PF14532	Pfam	1.2951632406131594e-22	4.682441216967315e-26	142	312	0.004104316836645883
BA000007.3	BA000007.3_4849	5012251	5013576	+	PF07728	Pfam	6.15401475876394e-8	2.2248787992638974e-11	165	283	0.004104316836645883
BA000007.3	BA000007.3_4849	5012251	5013576	+	PF02954	Pfam	4.907476092821163e-16	1.7742140610344048e-19	403	440	0.004104316836645883
BA000007.3	BA000007.3_4850	5013573	5014862	-	PF02844	Pfam	9.046745017020229e-39	3.270695956984898e-42	1	102	0.000044881510646728305
BA000007.3	BA000007.3_4850	5013573	5014862	-	PF02843	Pfam	2.608721391704672e-31	9.43138608714632e-35	332	422	0.000044881510646728305
BA000007.3	BA000007.3_4851	5014874	5016463	-	PF02142	Pfam	1.444234773934852e-32	5.221383853705178e-36	19	132	0.004860141981692471
BA000007.3	BA000007.3_4851	5014874	5016463	-	PF01808	Pfam	1.453027775756581e-124	5.253173448143821e-128	137	459	0.004860141981692471
BA000007.3	BA000007.3_4853	5022207	5022650	-	PF00583	Pfam	1.2021206570316828e-11	4.346061666781211e-15	34	122	0.004331172919110437
BA000007.3	BA000007.3_4853	5022207	5022650	-	PF13673	Pfam	1.3793506175147703e-16	4.986806281687529e-20	40	131	0.004331172919110437
BA000007.3	BA000007.3_4853	5022207	5022650	-	PF13508	Pfam	6.048444505883646e-13	2.1867116796397852e-16	51	123	0.004331172919110437
BA000007.3	BA000007.3_4854	5022807	5023736	+	PF04204	Pfam	1.0763455991997909e-132	3.8913434533615e-136	2	299	0.0010511987664160623
BA000007.3	BA000007.3_4860	5032356	5036039	+	PF02574	Pfam	6.507725545382081e-82	2.3527568855322057e-85	17	325	0.005352833284165779
BA000007.3	BA000007.3_4860	5032356	5036039	+	PF00809	Pfam	8.55236896296846e-64	3.0919627487232325e-67	360	598	0.005352833284165779
BA000007.3	BA000007.3_4860	5032356	5036039	+	PF02310	Pfam	9.289821809632709e-19	3.358576214617754e-22	748	840	0.005352833284165779
BA000007.3	BA000007.3_4861	5036259	5037890	+	PF02690	Pfam	4.823746917174119e-36	1.7439432093904985e-39	13	147	8.406145160626365e-6
BA000007.3	BA000007.3_4861	5036259	5037890	+	PF02690	Pfam	6.611882523017634e-8	2.3904130596593036e-11	159	247	8.406145160626365e-6
BA000007.3	BA000007.3_4862	5037981	5038670	-	PF03575	Pfam	1.8853028017323157e-64	6.815989883341705e-68	3	205	0.00031064703780292935
BA000007.3	BA000007.3_4863	5039053	5040282	-	PF00107	Pfam	2.197447853676665e-12	7.944496940262707e-16	187	325	0.030595501508986798
BA000007.3	BA000007.3_4864	5040334	5040987	-	PF03613	Pfam	2.0054147139656934e-78	7.250233962276548e-82	3	216	0.020811425081600984
BA000007.3	BA000007.3_4867	5044352	5045284	+	PF13604	Pfam	3.0852056064638035e-7	1.1154033284395529e-10	88	205	0.12270128130889335
BA000007.3	BA000007.3_4886	5052691	5052918	+	PF01258	Pfam	1.0340906299625126e-12	3.7385778378977316e-16	35	67	0.00007522321723151978
BA000007.3	BA000007.3_4900	5063126	5064628	+	PF04984	Pfam	2.1521160077422934e-31	7.780607403262088e-35	218	377	0.00019670279009838793
BA000007.3	BA000007.3_4900	5063126	5064628	+	PF17482	Pfam	6.62953184509995e-26	2.3967938702458242e-29	385	498	0.00019670279009838793
BA000007.3	BA000007.3_4908	5071173	5072255	+	PF04865	Pfam	2.6376154564474364e-62	9.535847637192467e-66	68	324	0.00001206662846155864
BA000007.3	BA000007.3_4912	5074778	5075338	+	PF00239	Pfam	1.1039609996618763e-50	3.991182211358916e-54	3	135	0.005277036262613552
BA000007.3	BA000007.3_4913	5075438	5077477	+	PF03629	Pfam	6.021288142365587e-12	2.1768937607973923e-15	116	312	0.00007617803816221734
BA000007.3	BA000007.3_4918	5079720	5079917	-	PF03613	Pfam	1.8658183318345615e-18	6.745547114369347e-22	5	64	0.0016090859778459129
BA000007.3	BA000007.3_4919	5079928	5080725	-	PF03609	Pfam	7.399933651412214e-75	2.6753194690571997e-78	6	237	0.000986082836403771
BA000007.3	BA000007.3_4920	5080791	5081285	-	PF03830	Pfam	1.7902736556788098e-51	6.472428256250216e-55	3	149	0.000753148257598284
BA000007.3	BA000007.3_4921	5081285	5081692	-	PF03610	Pfam	1.4896105429580204e-17	5.385432187122272e-21	7	113	0.00038049170611039503
BA000007.3	BA000007.3_4922	5081702	5082508	-	PF00106	Pfam	1.2728488382095944e-57	4.60176731095298e-61	10	205	0.0061412980010169
BA000007.3	BA000007.3_4922	5081702	5082508	-	PF13561	Pfam	2.360383022291396e-49	8.533561179650744e-53	16	265	0.0061412980010169
BA000007.3	BA000007.3_4922	5081702	5082508	-	PF08659	Pfam	2.315826058043774e-8	8.372473094879877e-12	58	178	0.0061412980010169
BA000007.3	BA000007.3_4923	5082578	5083525	-	PF04545	Pfam	1.194891021570709e-6	4.3199241560763155e-10	15	47	0.004888059551003876
BA000007.3	BA000007.3_4923	5082578	5083525	-	PF04198	Pfam	2.6539323596429896e-80	9.594838610422955e-84	58	315	0.004888059551003876
BA000007.3	BA000007.3_4924	5083873	5084745	+	PF01479	Pfam	8.56280065816671e-15	3.0957341497348913e-18	7	52	3.4801659168259683e-6
BA000007.3	BA000007.3_4924	5083873	5084745	+	PF00849	Pfam	6.720589386400584e-16	2.429714167173024e-19	69	195	3.4801659168259683e-6
BA000007.3	BA000007.3_4926	5085271	5086620	-	PF00696	Pfam	1.492018050180247e-48	5.3941361177883115e-52	4	277	0.0021233535113532836
BA000007.3	BA000007.3_4926	5085271	5086620	-	PF01842	Pfam	2.3955724064776506e-7	8.660782380613343e-11	323	378	0.0021233535113532836
BA000007.3	BA000007.3_4933	5094180	5095655	-	PF00083	Pfam	3.0325863694002126e-150	1.0963797430947984e-153	14	478	0.03722292933521394
BA000007.3	BA000007.3_4933	5094180	5095655	-	PF07690	Pfam	7.241702827734868e-23	2.618113820583828e-26	29	415	0.03722292933521394
BA000007.3	BA000007.3_4933	5094180	5095655	-	PF07690	Pfam	2.15196235267077e-9	7.780051889626791e-13	283	476	0.03722292933521394
BA000007.3	BA000007.3_4934	5096027	5096917	-	PF00528	Pfam	2.8084430755674307e-16	1.01534456817333e-19	111	287	0.020056684836307435
BA000007.3	BA000007.3_4935	5096932	5098476	-	PF00528	Pfam	7.286396403096801e-23	2.6342720184731746e-26	298	501	0.011929133263570778
BA000007.3	BA000007.3_4936	5098630	5099820	-	PF01547	Pfam	2.789874859648995e-43	1.00863154723391e-46	45	315	0.01071836149225484
BA000007.3	BA000007.3_4936	5098630	5099820	-	PF13416	Pfam	3.247663434187389e-41	1.1741371779419338e-44	50	343	0.01071836149225484
BA000007.3	BA000007.3_4937	5100185	5101300	+	PF00005	Pfam	4.455043001946096e-33	1.6106446138633753e-36	20	161	0.0027580159403011706
BA000007.3	BA000007.3_4937	5100185	5101300	+	PF17912	Pfam	5.564091384706611e-13	2.0116020913617535e-16	235	290	0.0027580159403011706
BA000007.3	BA000007.3_4937	5100185	5101300	+	PF08402	Pfam	3.339603881741375e-12	1.2073766745268889e-15	283	355	0.0027580159403011706
BA000007.3	BA000007.3_4942	5106325	5107197	+	PF01040	Pfam	6.5079347211956e-67	2.3528325094705713e-70	28	271	0.02154794300028824
BA000007.3	BA000007.3_4944	5109946	5110314	+	PF01219	Pfam	1.2421660235865345e-35	4.490838841599908e-39	16	117	0.014679205629042376
BA000007.3	BA000007.3_4945	5110424	5111032	+	PF01726	Pfam	2.1593199978479974e-32	7.80665219757049e-36	1	65	0.002151985214499544
BA000007.3	BA000007.3_4945	5110424	5111032	+	PF00717	Pfam	3.235441713794955e-33	1.169718623931654e-36	77	192	0.002151985214499544
BA000007.3	BA000007.3_4946	5111105	5112430	+	PF14667	Pfam	4.0904416673861145e-8	1.4788292362205764e-11	140	227	0.004593589407730402
BA000007.3	BA000007.3_4947	5112546	5112755	+	PF05532	Pfam	3.768828513457162e-23	1.362555500165279e-26	4	56	0.000016426981227905258
BA000007.3	BA000007.3_4948	5112797	5113312	-	PF01475	Pfam	1.801799908608641e-15	6.51409945267043e-19	20	138	3.949988349948884e-6
BA000007.3	BA000007.3_4950	5114950	5115987	+	PF01207	Pfam	9.646646501231604e-103	3.487580079982503e-106	30	339	0.0013210592675802157
BA000007.3	BA000007.3_4952	5116529	5117512	-	PF08240	Pfam	3.2500049294813005e-10	1.174983705524693e-13	29	88	0.01159350607910831
BA000007.3	BA000007.3_4952	5116529	5117512	-	PF00107	Pfam	2.0252066732179327e-28	7.321788406427812e-32	152	279	0.01159350607910831
BA000007.3	BA000007.3_4952	5116529	5117512	-	PF13602	Pfam	3.26383945916069e-19	1.1799853431528164e-22	185	321	0.01159350607910831
BA000007.3	BA000007.3_4953	5117595	5119010	+	PF00772	Pfam	5.680459370134317e-38	2.0536729465416907e-41	27	128	0.000021665123667412306
BA000007.3	BA000007.3_4953	5117595	5119010	+	PF03796	Pfam	2.3016602195907677e-112	8.321258928383109e-116	206	462	0.000021665123667412306
BA000007.3	BA000007.3_4953	5117595	5119010	+	PF13481	Pfam	1.1636488160755787e-10	4.206973304683943e-14	223	387	0.000021665123667412306
BA000007.3	BA000007.3_4954	5119063	5120142	+	PF01168	Pfam	5.731906795812412e-71	2.072272883518587e-74	8	219	0.00003217113893798608
BA000007.3	BA000007.3_4954	5119063	5120142	+	PF00842	Pfam	2.700214854457502e-40	9.762165055883955e-44	234	357	0.00003217113893798608
BA000007.3	BA000007.3_4955	5120395	5121588	+	PF00155	Pfam	1.6084124715531568e-86	5.814940244226886e-90	27	392	0.017608345505563484
BA000007.3	BA000007.3_4960	5124322	5127144	-	PF17760	Pfam	2.875181895763922e-39	1.0394728473477664e-42	130	237	0.00003816802883155629
BA000007.3	BA000007.3_4960	5124322	5127144	-	PF00005	Pfam	1.893904551083105e-6	6.847088037176808e-10	806	860	0.00003816802883155629
BA000007.3	BA000007.3_4961	5127399	5127935	+	PF00436	Pfam	8.163114441163087e-43	2.9512344328138423e-46	6	112	0.0010212060052200796
BA000007.3	BA000007.3_4963	5128744	5130330	+	PF00563	Pfam	8.863793190343544e-71	3.2045528526187793e-74	273	505	0.0005854388455647712
BA000007.3	BA000007.3_4964	5130333	5130656	-	PF12833	Pfam	4.811529829014e-24	1.7395263300845988e-27	27	106	0.004816285809893709
BA000007.3	BA000007.3_4964	5130333	5130656	-	PF00165	Pfam	1.9525373261358973e-13	7.059064808878877e-17	66	105	0.004816285809893709
BA000007.3	BA000007.3_4966	5131752	5133101	+	PF00860	Pfam	3.13484064323284e-89	1.1333480271991468e-92	26	409	0.0006756359290009276
BA000007.3	BA000007.3_4967	5133252	5134901	+	PF00999	Pfam	2.795176101415416e-79	1.010548120540642e-82	7	421	0.0160435324590305
BA000007.3	BA000007.3_4969	5136528	5138177	-	PF00474	Pfam	3.34798148179343e-141	1.2104054525645083e-144	63	468	0.0022702892654800134
BA000007.3	BA000007.3_4971	5138689	5140647	-	PF16177	Pfam	1.509833153174638e-20	5.4585435761917494e-24	24	81	0.0005096284398482481
BA000007.3	BA000007.3_4971	5138689	5140647	-	PF00501	Pfam	2.80742499825555e-96	1.0149764997308568e-99	83	522	0.0005096284398482481
BA000007.3	BA000007.3_4971	5138689	5140647	-	PF13193	Pfam	1.4794554315074627e-26	5.3487181182482386e-30	531	609	0.0005096284398482481
BA000007.3	BA000007.3_4974	5143084	5143755	+	PF12838	Pfam	4.972332310394986e-9	1.7976617174240731e-12	46	108	0.00003385225967604878
BA000007.3	BA000007.3_4974	5143084	5143755	+	PF13187	Pfam	3.9013073659628857e-7	1.410450963833292e-10	46	108	0.00003385225967604878
BA000007.3	BA000007.3_4974	5143084	5143755	+	PF13247	Pfam	9.538995934268378e-25	3.448660858376131e-28	84	181	0.00003385225967604878
BA000007.3	BA000007.3_4974	5143084	5143755	+	PF00037	Pfam	7.77250393465194e-7	2.810015883822104e-10	119	138	0.00003385225967604878
BA000007.3	BA000007.3_4974	5143084	5143755	+	PF13237	Pfam	2.0349104376805336e-6	7.356870707449506e-10	120	173	0.00003385225967604878
BA000007.3	BA000007.3_4974	5143084	5143755	+	PF13187	Pfam	6.837579912719922e-7	2.4720100913665664e-10	125	176	0.00003385225967604878
BA000007.3	BA000007.3_4975	5143752	5144708	+	PF03916	Pfam	9.03979472986313e-111	3.2681831995166774e-114	5	318	0.00003367891577132715
BA000007.3	BA000007.3_4976	5144824	5146446	+	PF01578	Pfam	1.2930520806054705e-50	4.674808678978563e-54	60	267	0.00008270267799693027
BA000007.3	BA000007.3_4976	5144824	5146446	+	PF16327	Pfam	2.916585642466595e-23	1.054441663943093e-26	290	393	0.00008270267799693027
BA000007.3	BA000007.3_4976	5144824	5146446	+	PF16327	Pfam	1.0001809295983558e-37	3.615983114961518e-41	388	531	0.00008270267799693027
BA000007.3	BA000007.3_4979	5147757	5149070	+	PF00375	Pfam	1.5960565014767583e-115	5.77026934734909e-119	8	411	0.007530852811422235
BA000007.3	BA000007.3_4981	5150031	5151710	-	PF00384	Pfam	1.6333865007573503e-89	5.905229576129249e-93	1	331	0.006642598068165648
BA000007.3	BA000007.3_4981	5150031	5151710	-	PF01568	Pfam	3.4617104686317854e-26	1.2515222229326773e-29	420	526	0.006642598068165648
BA000007.3	BA000007.3_4982	5151759	5152178	-	PF04879	Pfam	2.112922415164772e-17	7.638909671600767e-21	1	53	0.005071364467690628
BA000007.3	BA000007.3_4982	5151759	5152178	-	PF00384	Pfam	2.1958023765608113e-20	7.938547999135254e-24	61	138	0.005071364467690628
BA000007.3	BA000007.3_4983	5152376	5153842	-	PF02321	Pfam	2.881997447234534e-9	1.0419368934325863e-12	69	268	0.015502672173245493
BA000007.3	BA000007.3_4983	5152376	5153842	-	PF02321	Pfam	2.179285259147273e-11	7.878833185637284e-15	295	476	0.015502672173245493
BA000007.3	BA000007.3_4987	5157424	5159409	-	PF00753	Pfam	3.361781363791789e-51	1.2153945639160479e-54	129	355	0.007024033532597931
BA000007.3	BA000007.3_4988	5159700	5160407	+	PF00072	Pfam	2.592403751422842e-25	9.372392449106442e-29	5	115	0.015780748854755066
BA000007.3	BA000007.3_4988	5159700	5160407	+	PF00486	Pfam	6.857491889614562e-22	2.47920892610794e-25	155	230	0.015780748854755066
BA000007.3	BA000007.3_4989	5160404	5161405	-	PF00294	Pfam	1.58555309466972e-35	5.732296076173969e-39	30	321	0.016839539834181665
BA000007.3	BA000007.3_4990	5161402	5162262	-	PF01116	Pfam	3.339457455235209e-91	1.207323736527552e-94	6	285	0.01121570230568
BA000007.3	BA000007.3_4992	5163015	5163956	-	PF00532	Pfam	6.150026007149778e-16	2.223436734327469e-19	29	234	0.009727708462805965
BA000007.3	BA000007.3_4992	5163015	5163956	-	PF13407	Pfam	1.5595349788577545e-56	5.638232027685302e-60	30	285	0.009727708462805965
BA000007.3	BA000007.3_4993	5163975	5164949	-	PF02653	Pfam	9.398834191105278e-35	3.3979877769722623e-38	47	310	0.003991158662217259
BA000007.3	BA000007.3_4994	5164946	5166466	-	PF00005	Pfam	7.534761769002731e-33	2.7240642693429977e-36	22	171	0.008626817054155458
BA000007.3	BA000007.3_4994	5164946	5166466	-	PF00005	Pfam	2.9447089879152908e-18	1.0646091785666272e-21	274	425	0.008626817054155458
BA000007.3	BA000007.3_4995	5166580	5168850	+	PF00672	Pfam	1.9844734107399196e-9	7.174524261532608e-13	319	360	0.003632125287944479
BA000007.3	BA000007.3_4995	5166580	5168850	+	PF02518	Pfam	4.0630125412793935e-21	1.4689127047286311e-24	504	619	0.003632125287944479
BA000007.3	BA000007.3_4995	5166580	5168850	+	PF00072	Pfam	7.752302952077754e-11	2.802712564019434e-14	643	752	0.003632125287944479
BA000007.3	BA000007.3_4997	5169325	5170083	-	PF12706	Pfam	1.620897804044208e-14	5.860078828793232e-18	72	223	0.007847968011571855
BA000007.3	BA000007.3_4998	5170085	5170510	-	PF00583	Pfam	5.237023564630342e-17	1.8933563140384462e-20	21	130	0.0054552834836039555
